geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_overig
;;;440964;220483.48;68628421.75;11539474.66;17171331.15;4773979.18;2013975.55;1064415.91;4852939.67;2836748.03;1646354.97;749787.46;533019.29;149664.68;3253373.1;1040570.45;1053196.67;606929.23;900381.3;30520586.09;0;1752536.99;1408247.57;3358815.32;1064817.56
M; 0 t/m  4 jaar;AA EN HUNZE;495;447.85;653710.34;40315.38;0;28360.75;14658.54;4873.84;39798.53;5617.38;17192.52;21543.57;13329.97;0;5097.1;0;0;0;0;134.87;0;0;0;12511.92;856.9
M; 0 t/m  4 jaar;AALSMEER;748;676.1;759200.88;62811.69;0;42143.66;23101.6;6100.35;58093.76;12746.86;24117.04;16855.92;17742.18;0;9871.18;0;0;0;0;3759.36;0;0;0;65391.84;45946.18
M; 0 t/m  4 jaar;AALTEN;621;555.14;617606.72;154334.75;0;34737.75;18950.33;667.62;42610.46;11433.91;14913.74;25037.34;27541.59;3466;4544.56;0;0;0;0;0;0;0;0;4167.68;3132.38
M; 0 t/m  4 jaar;ACHTKARSPELEN;732;652.79;1015314.79;56002.1;0;38850.65;19050.43;38.11;61290.9;11174.88;19989.29;13230.49;39095.2;899.82;23671.12;0;0;0;0;638.33;0;0;0;6324.28;20924.73
M; 0 t/m  4 jaar;ALBLASSERDAM;599;540.72;1101412.8;102360.38;0;33805.55;17305.13;579.69;37335.48;30013;18110.19;31183.01;22825.04;2129.84;16400.04;0;0;0;0;2818.3;0;0;0;23002.26;60080.66
M; 0 t/m  4 jaar;ALBRANDSWAARD;667;607.2;668495.36;55966.65;0;37219.25;18765.51;349.02;50230.72;15794.54;17734.72;10937.63;36049.83;89;7860.78;0;0;0;0;432.67;0;0;0;824.58;35159.43
M; 0 t/m  4 jaar;ALKMAAR;2793;2473.26;3450049.36;290558.38;0;156337.35;78334.69;413.96;198928.2;50090.51;78685.85;85942.33;96536.1;15529.47;59686.36;0;0;0;0;9510.43;0;0;0;45310.34;245342.61
M; 0 t/m  4 jaar;ALMELO;1777;1604.17;2409013.01;261029.99;0;103665.28;56775.03;13970.19;209786.12;51964.35;47349.41;69543.29;135585.85;7561.3;32860.53;0;0;0;0;3417.45;0;0;0;290206.11;285582.59
M; 0 t/m  4 jaar;ALMERE;6527;5793.88;10031007.49;577116.45;0;361830.38;216572.61;86780.98;587216.84;192782.36;237845.02;135319.96;347217.44;12288.78;182493.62;0;0;0;0;26278.7;0;0;0;189317.82;1158997.42
M; 0 t/m  4 jaar;ALPHEN AAN DEN RIJN;2900;2589.52;4190332.74;297147.04;0;161509.27;89725.77;56747.64;299748.44;115097.09;86131.33;108267.92;117204.62;19499.8;65155.43;0;0;0;0;9139.22;0;0;0;46123.45;282711.84
M; 0 t/m  4 jaar;ALPHEN-CHAAM;242;218.52;158016.5;9773.55;0;13227.5;6986.39;4.99;12467.88;877.93;13126.41;3972.49;8251.35;1573.48;2438.18;0;0;0;0;1591.68;0;0;0;0;35620.41
M; 0 t/m  4 jaar;ALTENA;1550;1390.5;2343792.21;126429.2;0;86530.63;45711.75;114.35;107758.76;28859.77;50457.65;61148.32;85240.78;13304.06;21980.3;0;0;0;0;9801.93;0;0;0;57738.85;225616.25
M; 0 t/m  4 jaar;AMELAND;85;79.56;31152.64;1898.8;0;5037.5;2078.65;19.71;6769;1508.34;1067.5;198.8;577.6;0;0;0;0;0;0;0;0;0;0;0;567.84
M; 0 t/m  4 jaar;AMERSFOORT;4494;4044.55;5316555.85;342238.99;0;248024.45;140291.36;26490.03;406314.62;121501.08;123804.22;119676.19;242156.86;14456.02;71552.69;0;0;0;0;13844.07;0;0;0;383818.51;785490.84
M; 0 t/m  4 jaar;AMSTELVEEN;2333;2016.01;3933592.55;223609.29;0;121530;63971.51;23438.81;196231.41;59392.32;78301.53;107152.09;85514.17;8184.69;48935.95;0;0;0;0;24986.61;0;0;0;44115.85;365596.64
M; 0 t/m  4 jaar;AMSTERDAM;23766;20599.02;31705533.34;1697132.38;0;1310222.46;751470.45;136696.25;2156430.96;523351.54;868305.96;572862.45;1142637.73;30472.46;526677.53;0;0;0;0;289737.17;0;0;0;1222380.43;2928843.37
M; 0 t/m  4 jaar;APELDOORN;4025;3610.38;5433336.68;365211.27;0;227305.58;106162.95;4053.45;320445.83;101838.59;95301.11;92117.47;207580.71;3822.31;61456.64;0;0;0;0;11110.42;0;0;0;426285.21;225773.46
M; 0 t/m  4 jaar;ARNHEM;4105;3634.23;6988913.47;606805.87;0;210458.4;110397.11;30696.18;457757.91;101151.57;107074.03;182258.65;289154.71;21129.86;103888.7;0;0;0;0;16014.31;0;0;0;284870.76;875697.25
M; 0 t/m  4 jaar;ASSEN;1647;1485.28;2369952.56;168882.28;0;95186.5;47488.99;17729.81;169098.62;68366.61;42075.76;69860.08;81784.41;23503.06;22325.3;0;0;0;0;4163.01;0;0;0;663186.5;185560.42
M; 0 t/m  4 jaar;ASTEN;386;343.58;630896.86;29781.57;0;21480.6;12855.14;64.94;23658.88;15591.5;9105.04;49266.98;23645.18;17676.45;8913.65;0;0;0;0;1187.86;0;0;0;158616.74;63642.75
M; 0 t/m  4 jaar;BAARLE-NASSAU;160;142.09;143047.94;8427.47;0;8580;4779.93;16.25;9678.78;610.74;6028.25;3128.36;7129.29;2997.8;1801.56;0;0;0;0;5744.36;0;0;0;0;19209.88
M; 0 t/m  4 jaar;BAARN;612;543.32;782420.33;28550.28;0;33534.05;17220.8;282.81;51290.42;10502.99;12574.68;14291.17;21027.5;0;13620.6;0;0;0;0;4208.03;0;0;0;194.04;52099.2
M; 0 t/m  4 jaar;BARENDRECHT;1251;1130.84;1309469.92;136409.99;0;69934.05;35652.09;1100.93;98039.06;31370.22;32727.21;33986.08;70931.12;2805.4;14879.66;0;0;0;0;5527.67;0;0;0;42952.32;196219.97
M; 0 t/m  4 jaar;BARNEVELD;2131;1905.68;2795054.55;173773.24;0;118471.85;58372.43;5118.16;137935.7;71436.47;61832.12;72502.11;90175.05;13212.64;48388.73;0;0;0;0;4722.54;0;0;0;141709.29;218919.5
M; 0 t/m  4 jaar;BEEK;325;283.89;388035.93;43586.29;0;17461.15;11398.54;44.04;26988.48;2646.36;11560.05;7281.91;28152.66;1247.8;3238.18;0;0;0;0;5903.59;0;0;0;23403.97;60455.25
M; 0 t/m  4 jaar;BEEKDAELEN;688;621.78;1126293.11;70380.7;0;38171.6;22578.23;645.87;53604.65;16229.23;17748.98;18419.66;50295.85;3859.4;12730.24;0;0;0;0;13446.37;0;0;0;13458.59;3228.76
M; 0 t/m  4 jaar;BEEMSTER;315;286.77;624519.31;47708.6;0;17956.25;10168.24;1549.99;25968.5;3018.17;8277.39;14585.41;15619.7;702.2;7121.16;0;0;0;0;445.03;0;0;0;36084.59;14941.5
M; 0 t/m  4 jaar;BEESEL;286;264.39;471523.17;49904.32;0;16438.95;9803.09;79.26;25913.69;3178.25;5978.05;10982.34;28726.07;4802.14;1626.4;0;0;0;0;4518.06;0;0;0;0;130851.95
M; 0 t/m  4 jaar;BERG EN DAL;714;633.72;647219.94;51341.14;0;38974;20540.71;276.27;63187.37;6933.03;19454.55;34199.04;46820.84;241.4;7126.3;0;0;0;0;2263.76;0;0;0;1525.76;63118.82
M; 0 t/m  4 jaar;BERGEIJK;418;377.79;486528.75;35040.33;0;23367.5;15142.58;106.77;28423.01;3515.32;11363.06;14272.17;16847.36;0;10121.52;0;0;0;0;4018.61;0;0;0;2088.96;2892.62
M; 0 t/m  4 jaar;BERGEN LB;248;221.75;396198.15;23995.22;0;13576.1;677.84;18635.68;30176.36;2304.34;9491.17;6410.49;15448.54;1639;4116.08;0;0;0;0;570.64;0;0;0;0;32144.4
M; 0 t/m  4 jaar;BERGEN NH;419;380.54;251072.3;20256.47;0;23241.65;10067.92;155.47;19863.1;2485.84;9028.2;8449.95;7567.93;0;9753.86;0;0;0;0;424.54;0;0;0;0;27272.95
M; 0 t/m  4 jaar;BERGEN OP ZOOM;1640;1450.86;2510435.28;163952.86;0;94092.4;52962.27;5132.44;150252.53;59293.02;43270.55;40893;98574.93;10242.18;30423.45;0;0;0;0;5896.26;0;0;0;44822.25;258060.47
M; 0 t/m  4 jaar;BERKELLAND;831;753.09;950097.61;70153.45;0;46884.45;23421.88;241.77;61975.05;12318.35;21614.76;31727.88;89398.9;24326.69;10064;0;0;0;0;604.11;0;0;0;6900.06;250271.33
M; 0 t/m  4 jaar;BERNHEZE;733;658.75;777843.12;73651.06;0;40477.51;27537.87;14.21;66929.86;7207.33;18755.46;25270.05;46622.07;2077;8000.2;0;0;0;0;10577.75;0;0;0;7088.7;65729.95
M; 0 t/m  4 jaar;BEST;686;624.3;1011769.97;67862.12;0;39566;23161.78;193.37;37925.39;14352.14;16051.73;21254.88;43608.46;3723.12;7075.4;0;0;0;0;6709.31;0;0;0;14925.46;157423.38
M; 0 t/m  4 jaar;BEUNINGEN;643;569.71;578428.89;50022.27;0;35888.05;22554.4;394.99;65376.35;27234.28;28119.49;30603.72;50845.24;14566.73;16254.43;0;0;0;0;1676.81;0;0;0;212803.11;215716.47
M; 0 t/m  4 jaar;BEVERWIJK;1119;996.16;1581620.37;78866.86;0;62519.9;34880.89;7395.83;106511.2;10321.72;32668.1;39438.95;47587.74;14335.04;19731.48;0;0;0;0;3481.5;0;0;0;23348.18;112254.31
M; 0 t/m  4 jaar;BLADEL;461;413.36;616980.76;30508.8;0;25593.75;14280.42;22.83;37056.2;7822.84;11780.35;10867.67;18276.15;12729.96;3487.78;0;0;0;0;880.5;0;0;0;16679.73;49933.94
M; 0 t/m  4 jaar;BLARICUM;407;370.44;600835.02;28549.24;0;22997.3;12545.58;1603.95;33869.29;11544.94;9995.36;19182.81;17683.96;0;6653.38;0;0;0;0;4099.91;0;0;0;683.52;11303.85
M; 0 t/m  4 jaar;BLOEMENDAAL;485;441.48;374024.62;20325.6;0;27383.5;14050.7;2470.77;33072.5;3290.83;10099.58;7190.22;14522.79;0;7537.74;0;0;0;0;5818.04;0;0;0;6675.84;71829.4
M; 0 t/m  4 jaar;BODEGRAVEN-REEUWIJK;1026;910.04;1392384;73593.22;0;56341.95;29008.27;607.49;76087.98;33017.39;33151.91;44748.66;49904.88;3978.64;20534.66;0;0;0;0;6128.36;0;0;0;38556.11;94299.36
M; 0 t/m  4 jaar;BOEKEL;269;238.35;349955.9;41550.56;0;14576.25;10216.93;3.52;21488.56;1744.73;7945.15;10747.81;17323.41;1334.34;3333.42;0;0;0;0;210.28;0;0;0;2703.36;45247.74
M; 0 t/m  4 jaar;BORGER-ODOORN;540;473.76;987411.82;48523.91;0;29169.45;15965.49;6003.91;44022.28;6818.83;16038.82;16309.79;18703;6327.88;7302.62;0;0;0;0;1045.08;0;0;0;11245.2;105731.2
M; 0 t/m  4 jaar;BORNE;670;600.65;902974.05;66186.82;0;36511.25;21713.58;4129.76;59524.21;9670.21;21491.89;22901.75;30275.23;2661.5;11055.36;0;0;0;0;4837.85;0;0;0;16401.17;101688.38
M; 0 t/m  4 jaar;BORSELE;604;531.37;534732.85;56393.3;0;32695;16902.79;15.53;40636.89;13794.96;18306.8;16925.64;29499.67;1829.9;3049.84;0;0;0;0;2974.95;0;0;0;814.38;55674.57
M; 0 t/m  4 jaar;BOXMEER;612;545.75;810814.86;55594.5;0;33399.59;17315.79;412.93;54952.61;5902.41;18067.47;21806.73;27873.49;4249.6;7546.62;0;0;0;0;2289.41;0;0;0;7786.46;31774.28
M; 0 t/m  4 jaar;BOXTEL;758;685.04;1022447.34;42311.06;0;43693.35;28336.68;2809.51;55931.78;14007.2;24131.02;41042.23;68191.03;7538.46;17147.37;0;0;0;0;4912.48;0;0;0;29346.48;258193.97
M; 0 t/m  4 jaar;BREDA;4470;3996.67;4924639.74;320136.72;0;253238.4;132803.62;430.96;300804.75;113686.85;153538.83;246455.66;244790.78;12796.59;57729.53;0;0;0;0;189270.61;0;0;0;254985.35;756671.29
M; 0 t/m  4 jaar;BRIELLE;387;344.54;454393.39;39369.67;0;21031.65;13014.79;67.13;29341.45;8980.86;8110.1;22658.57;27202.32;5268.02;5637.34;0;0;0;0;1822.87;0;0;0;4055.04;74572.88
M; 0 t/m  4 jaar;BRONCKHORST;639;572.49;542420;39169.95;0;35840.5;16547.94;1605.3;46425.67;22620.16;12338.1;18664.05;38220.94;2687.66;10388.82;0;0;0;0;9703.77;0;0;0;5790.98;8126.65
M; 0 t/m  4 jaar;BRUMMEN;408;372.58;893737.8;45015.78;0;22505.65;12723.66;66.04;35687.89;6730.08;11397.24;7153.58;20152.79;2052.34;12872.76;0;0;0;0;412.82;0;0;0;6246.4;13043.89
M; 0 t/m  4 jaar;BRUNSSUM;578;515.86;1366014.26;133554.9;0;31957.3;18746.04;1473.14;48477.96;24708.15;22926.8;25731.67;42913.03;14004.32;13521.64;0;0;0;0;21204.63;0;0;0;136588.93;98928.48
M; 0 t/m  4 jaar;BUNNIK;436;392.82;410356.2;45960.86;0;23987.25;11459.07;3101.09;31477.96;16215.34;10692.47;7755.81;15424.77;0;9446.02;0;0;0;0;1861.03;0;0;0;4199.66;33255.88
M; 0 t/m  4 jaar;BUNSCHOTEN;690;610.03;786204.26;91790.78;0;37184.15;22129.97;1948.38;49971.83;13693.59;16063.92;32878.02;31504.64;411.8;6932.49;0;0;0;0;5631.87;0;0;0;76999.11;67004.33
M; 0 t/m  4 jaar;BUREN;586;524.99;600484.43;53933.84;0;32501.65;16937.9;768.97;48818.51;7370.8;16945.19;16955.26;25991.68;9430.7;9917.94;0;0;0;0;204;0;0;0;430.08;24465.01
M; 0 t/m  4 jaar;CAPELLE AAN DEN IJSSEL;1763;1578.39;2187204.05;166599.68;0;102609.75;48806.79;3909.57;172799.49;30622.65;70484.3;50998.69;71242.15;11258.15;23830.46;0;0;0;0;4098.61;0;0;0;7851.8;80533.95
M; 0 t/m  4 jaar;CASTRICUM;829;753.42;810519.66;100551.57;0;45908.5;23287.02;380.72;48183.41;50541.12;24281.41;19718.91;25525.59;1041;15483.86;0;0;0;0;3886.94;0;0;0;57770.69;56197.52
M; 0 t/m  4 jaar;COEVORDEN;755;676.45;912918.6;52702.74;0;43423.6;23636.08;8040.11;66993.32;8768.63;24707.51;24436.6;28010.65;3448.8;15175.11;0;0;0;0;341.46;0;0;0;9167.23;28630.86
M; 0 t/m  4 jaar;CRANENDONCK;431;395.05;757598.9;52041.13;0;24686.95;14584.43;38.69;23830.94;15271.22;14887.73;13173;41163.17;11336.46;9246.76;0;0;0;0;926.61;0;0;0;61078.94;117600.67
M; 0 t/m  4 jaar;CUIJK;574;512.2;639745.24;60497.62;0;32223.35;16194.18;127.74;59629.16;39032.31;24506.27;23573.34;58686.37;6119.12;5115.76;0;0;0;0;1844.71;0;0;0;139488.34;83645.75
M; 0 t/m  4 jaar;CULEMBORG;781;697.96;793799.78;62447.27;0;43988.95;26761.48;890.17;63855.06;8218.71;22881.31;20348.92;42322.26;1887.08;6834.56;0;0;0;0;1030.97;0;0;0;3580.79;83541.62
M; 0 t/m  4 jaar;DALFSEN;757;685.02;1272503.58;43527.79;0;42665.5;19598.16;1952.27;53822.27;45629.66;13991.18;21210.78;44850.11;9224.55;4765.04;0;0;0;0;2320.64;0;0;0;85838.19;62313.4
M; 0 t/m  4 jaar;DANTUMADIEL;478;431.15;960239.59;131864.31;0;26611.53;11822.65;130.12;36169.8;30983.75;15132.9;18170.53;20707.79;1323.1;16155.78;0;0;0;0;0;0;0;0;196410.44;33062.85
M; 0 t/m  4 jaar;DE BILT;1120;1018.29;1406003.05;106646.66;0;62462.1;31121.75;8380.75;100517.39;26734.66;31288.06;30087.62;41534.26;12375.24;14203;0;0;0;0;4226.08;0;0;0;114229.5;159243.24
M; 0 t/m  4 jaar;DE FRYSKE MARREN;1149;1032.29;1330556.67;60697.71;0;64495.75;26864.71;322.3;92720.37;32053.29;21330.28;34221.65;37904.38;6738.06;34327.16;0;0;0;0;974.15;0;0;0;6798.45;45824.98
M; 0 t/m  4 jaar;DE RONDE VENEN;1132;1019.69;1416382.81;62152.93;0;62305.8;36375.1;1530.07;85354.09;29794.54;42540.75;26437.01;42869.93;12358.72;20251.02;0;0;0;0;6518.04;0;0;0;56494.43;243990.39
M; 0 t/m  4 jaar;DE WOLDEN;578;525.38;741702.46;38711.01;0;32983.7;20495.57;6391.06;49385.8;35360.83;19110.12;16669.41;25592.96;9112.82;8138.22;0;0;0;0;26968.68;0;0;0;170782.6;10259.33
M; 0 t/m  4 jaar;DELFT;2236;1979.96;3222111.8;148471.81;0;113791.45;4900.92;13841.37;293719.19;54243.55;79897.45;51388.77;103096.9;17541.61;51240.26;0;0;0;0;9293.57;0;0;0;207091.38;259883.29
M; 0 t/m  4 jaar;DEN HELDER;1325;1181.75;2212249.29;111076.07;0;74025;37812.59;225.82;111162.6;54427.58;35398.02;43071.61;54682.06;71253.68;28856.98;0;0;0;0;9869.32;0;0;0;364665.95;189247.47
M; 0 t/m  4 jaar;DEURNE;800;714.44;1449827.77;86771.73;0;44005.7;23692.43;69.92;49131.09;34582.29;20323.34;27204.86;35044.74;2650.12;21565.12;0;0;0;0;2865.05;0;0;0;387232.09;67868.97
M; 0 t/m  4 jaar;DEVENTER;2474;2224.87;3477349.41;228625.63;0;143021.45;73679.48;10033.16;264224.68;55211.75;54206.68;57976.4;162892.8;1325.1;36106.52;0;0;0;0;3767.9;0;0;0;36153.86;214503.45
M; 0 t/m  4 jaar;DIEMEN;876;765.1;1221944.13;78934.26;0;46469.25;26955.98;6228.91;71755.07;22507.1;19214.52;36750.47;50711.15;460.04;22849.42;0;0;0;0;9588.07;0;0;0;102368.89;24409.96
M; 0 t/m  4 jaar;DINKELLAND;600;543.76;732129.98;49524.16;0;33593.85;17499.81;3749.98;42112.65;12024.34;9984.84;40072.93;31694.3;6538.1;7911.56;0;0;0;0;12427.23;0;0;0;20684.52;38234.74
M; 0 t/m  4 jaar;DOESBURG;211;190.11;363294.08;11874.74;0;12268.95;7765.85;5085.97;20139.55;4906.38;5417.61;16456.21;21365.36;3618.9;8124.3;0;0;0;0;2238.81;0;0;0;307.2;43718.76
M; 0 t/m  4 jaar;DOETINCHEM;1366;1224.46;1292468.52;104155.79;0;77477.75;38940.63;4460.34;116782.98;21676.51;34321.67;54722.98;99221.88;709.88;19583.02;0;0;0;0;2045.46;0;0;0;6856.62;146482
M; 0 t/m  4 jaar;DONGEN;657;591.7;842478.6;151415.68;0;37214.48;23411.56;561.93;37881.17;16559.72;14411.9;26386.47;21316.3;8392.16;15984.5;0;0;0;0;4414.22;0;0;0;39905.77;79083.46
M; 0 t/m  4 jaar;DORDRECHT;2990;2630.7;4529354.88;305414.43;0;169035.7;90357.6;4432.31;253273.3;120181.35;74128.11;132358.89;169666.07;2750.7;56666.91;0;0;0;0;57267.74;0;0;0;80718.39;131759.22
M; 0 t/m  4 jaar;DRECHTERLAND;482;435.25;480443.98;53999.93;0;26731.6;13532.76;195.22;32175.73;11063.69;13622.13;8338.43;29558.13;120.2;4525.34;0;0;0;0;226.8;0;0;0;56726.06;31587.81
M; 0 t/m  4 jaar;DRIMMELEN;578;518.88;741839.6;27463.02;0;32077.5;17679.79;165.95;34187.46;2871.68;10239.22;15886.77;26035.19;665;9672.1;0;0;0;0;722.64;0;0;0;2567.1;28336.28
M; 0 t/m  4 jaar;DRONTEN;1013;892.87;1488838.47;117793.6;0;55639.25;29682.35;429.53;85545.59;17202.9;30973.14;28638.66;39487.06;635;23815.44;0;0;0;0;439.54;0;0;0;7307.11;35210.96
M; 0 t/m  4 jaar;DRUTEN;462;417.54;710349.9;66801.55;0;26088.6;13534.21;142.99;39835.34;11244.88;16949.38;28898.15;41723.31;4180.84;12246.12;0;0;0;0;190.83;0;0;0;58793.94;50307.53
M; 0 t/m  4 jaar;DUIVEN;519;467.78;599053.76;36732.64;0;28983.7;17145.83;1832.02;48822.68;4849.33;14074.08;16563.14;36393.82;2822.98;11417.7;0;0;0;0;1109.41;0;0;0;3921.92;153949.51
M; 0 t/m  4 jaar;ECHT-SUSTEREN;593;533.75;826824.56;47441.56;0;33029.25;21442.87;39.22;46874.2;5820.67;17844.07;20107.02;51128.31;7033.12;9353.18;0;0;0;0;7091.4;0;0;0;2766.1;95985.62
M; 0 t/m  4 jaar;EDAM-VOLENDAM;856;772.69;1025721.18;159304.93;0;48149.1;32553.45;3723.71;63439.25;46179.16;20819.94;58736.49;59559.59;7937.01;18531.98;0;0;0;0;6237.55;0;0;0;552813.46;69408.68
M; 0 t/m  4 jaar;EDE;3486;3113.99;4498192.5;458493.83;0;195879.93;92130.4;897.02;283495.7;62924.19;85218.56;90176.09;121162.13;7250.45;50108.73;0;0;0;0;10418.42;0;0;0;135784.28;246665.55
M; 0 t/m  4 jaar;EEMNES;228;204.16;177928.53;12317.27;0;12739.05;7695.84;327.5;18176.5;3047.4;3748.77;4897.68;8703.74;0;1535.32;0;0;0;0;1973.82;0;0;0;0;1631.86
M; 0 t/m  4 jaar;EEMSDELTA;949;847.17;1912675.36;86190.16;0;54525.65;28176.6;8922.63;86989.02;38307.63;32303.68;64246.57;47511.27;3503.1;26307.54;0;0;0;0;9235.75;0;0;0;148592.07;67267.66
M; 0 t/m  4 jaar;EERSEL;452;415.78;482512.97;33596.57;0;26038.9;13986.33;101.04;26877.17;4020.13;9999.75;15568.52;18941.3;1750.91;3137.2;0;0;0;0;2014.23;0;0;0;0;64174.88
M; 0 t/m  4 jaar;EIJSDEN-MARGRATEN;653;579.76;1131774.13;64730.9;0;35457.5;19314.34;848.35;42679.31;9606.73;11947.63;33917.47;26592.86;3656.62;9005.92;0;0;0;0;4597.33;0;0;0;199996.45;126218.07
M; 0 t/m  4 jaar;EINDHOVEN;5681;4979.59;9147489.39;515801.03;0;317869.3;191223.82;41037.31;374386.85;179813.87;131479.5;152544.68;358442.28;34898.15;102040.11;0;0;0;0;67820.28;0;0;0;616714.64;1434769.28
M; 0 t/m  4 jaar;ELBURG;664;587.88;1078846.56;30526.82;0;35948.2;16602.45;403;47266.67;13093.36;15200.14;17605.23;28831.18;0;11953.06;0;0;0;0;992.32;0;0;0;1645.23;13307.66
M; 0 t/m  4 jaar;EMMEN;2269;2031.1;4219609.63;251421.55;0;128795.8;80027.63;22920.38;260740.23;82167.69;76094.51;56275.74;97272.67;18769.81;53266.34;0;0;0;0;3655.37;0;0;0;122289.64;267729.66
M; 0 t/m  4 jaar;ENKHUIZEN;471;417.6;723406.08;65432.43;0;26226.4;13567.44;15.83;34461.38;11404.34;21358.59;14104.25;26958.33;1119.96;14619;0;0;0;0;1296.63;0;0;0;4432.32;24001.93
M; 0 t/m  4 jaar;ENSCHEDE;3708;3322.69;5511511.37;431250.83;0;203391.75;94846.51;47916.16;320584.1;91939.83;115414.12;169629.79;336501.45;6857.8;75389.21;0;0;0;0;9456.14;0;0;0;152971.33;831732.16
M; 0 t/m  4 jaar;EPE;801;733.33;1223325.98;72001.46;0;45943;26572.23;158.07;64953.56;30338.91;22921.88;23834.35;38370.88;4918.3;21013.62;0;0;0;0;1948.73;0;0;0;72041.69;72604.76
M; 0 t/m  4 jaar;ERMELO;654;585.64;1039633.96;91816.41;0;35866;16702.27;7011.21;50980.24;20450.58;13194.02;31346.89;40732.28;18691.64;10130.1;0;0;0;0;710.55;0;0;0;77161.45;27177.14
M; 0 t/m  4 jaar;ETTEN-LEUR;1121;998.81;1080674.13;63069.22;0;62044.15;31485.21;84.15;84257.87;26738.43;36180.36;38438.19;54137.17;6192.02;9882.82;0;0;0;0;3833.94;0;0;0;13002.48;267902.64
M; 0 t/m  4 jaar;GEERTRUIDENBERG;473;425.08;546097.77;26964.78;0;26507.9;17021.86;433.02;29235.87;6140.95;10357.17;13350.59;31110.53;3178;5293.5;0;0;0;0;3054.6;0;0;0;0;12192.08
M; 0 t/m  4 jaar;GELDROP-MIERLO;1008;904.08;1804103.92;89121.87;0;55883.8;32966.98;476.7;64866.91;18710.71;20298.47;21794.05;67103.73;16076.74;16867.25;0;0;0;0;19798.72;0;0;0;30041.43;232027.92
M; 0 t/m  4 jaar;GEMERT-BAKEL;767;684.23;1118466.07;123321.3;0;42694.55;26874.34;50.15;54626.15;10235.75;21802.41;27552.83;41907.25;5957;17901.1;0;0;0;0;2734.55;0;0;0;2401.04;78425.02
M; 0 t/m  4 jaar;GENNEP;361;330.66;547271.95;38581.81;0;20927.15;11000.62;1161.99;42492.64;10757.35;14290.69;22307.48;18040.26;1818.3;5656.7;0;0;0;0;315.05;0;0;0;1153.44;41960.49
M; 0 t/m  4 jaar;GILZE EN RIJEN;625;565.44;1009726.78;57817.53;0;35151.39;21477.54;308.84;41782.21;16169.2;14795.42;20081.25;24807.27;3080.4;22360.99;0;0;0;0;3267.49;0;0;0;6997.92;93227.33
M; 0 t/m  4 jaar;GOEREE-OVERFLAKKEE;1254;1108.53;1497509.55;121175.43;0;68653.4;28461.18;149.82;86272.09;15252.05;33131.18;48122.79;85095.3;28426.41;16862.1;0;0;0;0;2144.05;0;0;0;469.92;102075
M; 0 t/m  4 jaar;GOES;862;766.49;1737896.49;150890.28;0;47846;24460.69;51.86;69009.29;24173.81;19924.96;25001.15;42079.37;9543.02;13807.26;0;0;0;0;3893.02;0;0;0;96031.6;326681.13
M; 0 t/m  4 jaar;GOIRLE;586;534.4;623294.59;43417;0;33041.53;17006.58;87.32;41034.14;10829.66;13868.35;18355.37;19758.92;5910.98;7307.36;0;0;0;0;799.09;0;0;0;368.52;66851.78
M; 0 t/m  4 jaar;GOOISE MEREN;1594;1456.5;1688044.48;103181.47;0;90746.5;50720.97;1195.23;129005.76;23232.34;27701.22;33739.63;43014.4;2889.42;26487.66;0;0;0;0;15235.38;0;0;0;105847.14;82901.4
M; 0 t/m  4 jaar;GORINCHEM;1026;927.68;925844.94;59411.86;0;58684.3;31336.46;192.15;87893.94;9135.68;16669.22;27486.42;51848.78;14047.03;12133.5;0;0;0;0;2308.65;0;0;0;8847.14;90664.66
M; 0 t/m  4 jaar;GOUDA;1935;1728.12;2065526.95;195291.83;0;109414.7;54159.33;11387.03;154139.99;39802.04;63416.37;55326.78;100602.5;7594.26;43567.86;0;0;0;0;4439.51;0;0;0;12079.81;256606.52
M; 0 t/m  4 jaar;GRAVE;274;241.41;379295.83;22890.14;0;14942.05;8463.54;26.44;25509.33;7186.47;8219.2;18033.95;31539.67;4247.03;6694.56;0;0;0;0;1095.31;0;0;0;2088.96;63935.93
M; 0 t/m  4 jaar;GRONINGEN;5022;4443.66;7585364.51;403386.04;0;274189.83;131658.58;22165.07;429175.13;92038.44;154870.44;170032.66;165042.05;11872.04;114681.53;0;0;0;0;39402.26;0;0;0;358059.2;383087.51
M; 0 t/m  4 jaar;GULPEN-WITTEM;271;238.43;426325.21;23093.03;0;14607.8;9306.2;445.99;19366.89;13973.06;6978.87;6666.11;16022.15;1526.1;1238.38;0;0;0;0;1224.52;0;0;0;40779.57;48671.24
